"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G63430",981.0273872274,-0.0957089953946591,0.135550726669913,-0.706075118488486,0.480141424061765,0.729176655799039
"AT1G80720",130.671649025128,-0.309413154166265,0.261123726740435,-1.18492929780307,0.236045402427766,0.5014583880749
"AT1G69770",859.803554608882,-0.0833824224049604,0.160194781517134,-0.520506483515145,0.602710610165775,0.812623808996046
"AT1G08460",511.95353698537,-0.119371614259637,0.116904292310868,-1.02110548637691,0.307204464051091,0.577412945371392
"AT1G78710",0.346986025693366,1.94723566274315,3.70374768989092,0.525747385022466,0.599063735851987,NA
"AT1G08610",121.822360552774,-0.0954169546381707,0.204283025519868,-0.467082149362874,0.640441104984195,0.835464662638944
"AT1G17540",4.32230476802309,1.0100279281534,1.02036772296829,0.989866599479631,0.322239326927233,0.592935601308213
"AT1G27380",136.673678562658,0.950946097625143,0.253950537375322,3.74461148006829,0.000180673141941948,0.00248047033184068
"AT1G58643",0,NA,NA,NA,NA,NA
"AT1G48953",0.517414275254654,2.52540037157191,3.26573183839782,0.773303044015664,0.439343054695467,NA
"AT1G51440",94.8430927531276,-0.966322175547473,0.4609635520198,-2.09630928804099,0.0360547633523189,0.150317869100712
"AT1G18871",0,NA,NA,NA,NA,NA
"AT1G25210",0,NA,NA,NA,NA,NA
"AT1G21610",943.944350089113,-0.0697666403729948,0.126274539815335,-0.552499660462212,0.580606066979385,0.799673778927422
"AT1G79710",339.377556361104,0.237881489134994,0.185296717759542,1.28378684744805,0.199216546849053,0.454315482807951
"AT1G80840",19432.4842719473,0.743174471064418,0.323254381442379,2.29903912747704,0.0215027175771948,0.103581961214221
"AT1G71300",1.30498644089394,-1.50510405309309,2.17745933973305,-0.691220279354383,0.489427121597379,NA
"AT1G49490",61.2844455295852,-0.311518979859226,0.292659627629106,-1.06444125000399,0.287128855456924,0.557095836071148
"AT1G23645",0,NA,NA,NA,NA,NA
"AT1G09795",363.338443084136,0.347528779353353,0.145390135839721,2.39031882972082,0.0168337521500096,0.0869338212477858
