"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G22150",44.7486456214914,7.99476967983945,1.3804584657711,5.79138733838958,6.98073778615919e-09,3.44962677031607e-07
"AT1G70260",30.421288948516,2.74171374991861,0.646979466510334,4.2377137016524,2.25807454925016e-05,0.000432367256146105
"AT1G51790",262.824083217169,-1.14646866177001,0.25516022921372,-4.49313227732577,7.01831597851828e-06,0.000158984554889678
"AT1G27940",7.73572316815326,2.50015636865569,0.91053363291684,2.74581440846571,0.00603608991537943,0.0403987934385591
"AT1G19630",22.657837560003,3.73887883680412,0.857079729028479,4.36234659410535,1.28674807644572e-05,0.000267309953116351
"AT1G28660",90.3388368489048,2.78068554868067,0.293944922429853,9.45988631371666,3.08278192802186e-21,7.81162602040143e-19
"AT1G64400",311.583966494603,-1.73091786822903,0.288350690266436,-6.00282200340724,1.939171698325e-09,1.05910851252878e-07
"AT1G56300",589.298701348559,1.55079929566079,0.139499739734443,11.1168615698707,1.03861545721186e-28,5.52036781550265e-26
"AT1G24145",20.2228562525313,-1.84181973648598,0.565267036767461,-3.25831795715282,0.00112074756935167,0.0109032727818356
"AT1G15640",108.346608558926,1.18656746863615,0.218345301147333,5.43436228030154,5.49927510810295e-08,2.24840906483639e-06
"AT1G49100",7.25482783295267,-5.28191564349267,1.36328265449434,-3.87440977561019,0.00010688343283604,0.0015986299027886
"AT1G58360",739.570768489276,1.69675019899845,0.16056320591913,10.5674907852366,4.21624646226053e-26,1.91417589386628e-23
"AT1G03170",37.1111042518573,2.20637919494187,0.539072921094928,4.09291416541648,4.25985440723798e-05,0.000737337150456951
"AT1G52070",644.718824475109,-2.00956310152757,0.180310612192098,-11.1450073686547,7.57380237289563e-29,4.34337635026688e-26
"AT1G61795",97.1352785035881,-1.25553913707728,0.316957322392015,-3.96122458254622,7.45663570794599e-05,0.00118522979830459
"AT1G22065",1809.71189233562,1.00232050201399,0.190570976019995,5.25956534907407,1.44396307272923e-07,5.27967169142874e-06
"AT1G68750",50.2554113491663,3.85427955189401,0.46126272025559,8.35593119200771,6.49185443816392e-17,1.05574993967513e-14
"AT1G32910",119.541042095425,1.57871515480275,0.313581348222808,5.03446765488432,4.79178573873633e-07,1.5266461230781e-05
"AT1G78460",11.0627711344066,-3.31117453490338,0.840120698042091,-3.94130812705853,8.10384453386033e-05,0.00127324426879513
"AT1G29020",86.2216925060413,-2.32853670380107,0.313577823747905,-7.42570592515196,1.12179988799721e-13,1.22231315796176e-11
